HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,PassengerGroupNumber,Deck,Num,Side
Earth,False,TRAPPIST,20.0,False,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,False,6663,1,G,1079.0,P
Earth,False,TRAPPIST,35.0,False,90.0,0.0,655.0,43.0,16.0,Blanie Hickerson,False,6663,2,F,1385.0,P
Earth,False,TRAPPIST,18.0,False,0.0,0.0,827.0,0.0,0.0,Annaha Barnoldeney,True,6664,1,G,1088.0,S
Europa,True,CANCRI,17.0,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True,6665,1,B,222.0,P
Europa,False,TRAPPIST,18.0,False,4.0,1337.0,0.0,0.0,182.0,Sabireo Disivering,False,6665,2,B,222.0,P
Europa,False,TRAPPIST,53.0,False,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,True,6665,3,B,222.0,P
Europa,False,CANCRI,35.0,False,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,False,6665,4,B,222.0,P
Europa,True,TRAPPIST,48.0,False,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,True,6667,1,C,248.0,S
Earth,False,TRAPPIST,27.0,False,17.0,65.0,74.0,1548.0,18.0,Craine Walston,False,6668,2,G,1089.0,S
Earth,False,CANCRI,28.0,False,32.0,0.0,304.0,291.0,2.0,Delley Kiddley,True,6669,1,E,423.0,P
Earth,False,TRAPPIST,37.0,False,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,False,6670,1,F,1278.0,S
Mars,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Docks Mare,True,6671,1,F,1279.0,S
Mars,False,TRAPPIST,31.0,False,1002.0,0.0,0.0,0.0,0.0,Tot Mare,True,6671,2,F,1279.0,S
Mars,False,CANCRI,14.0,False,1880.0,0.0,15.0,0.0,0.0,Salros Mare,False,6671,3,E,440.0,S
Mars,False,TRAPPIST,1.0,False,0.0,0.0,0.0,0.0,0.0,Oafron Deva,True,6672,1,F,1387.0,P
Mars,False,CANCRI,4.0,False,0.0,0.0,0.0,0.0,0.0,Panbug Deva,True,6672,2,F,1387.0,P
Mars,False,PSO,30.0,False,77.0,71.0,1147.0,0.0,0.0,Sweal Deva,False,6672,3,E,424.0,P
Mars,True,TRAPPIST,11.0,False,0.0,0.0,0.0,0.0,0.0,Coass Deva,True,6672,4,F,1387.0,P
Earth,False,TRAPPIST,45.0,False,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,False,6673,1,E,425.0,P
Europa,False,TRAPPIST,29.0,False,0.0,841.0,0.0,1733.0,11.0,Wezna Swirring,False,6674,1,E,426.0,P
Europa,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Meron Slowatic,True,6674,2,E,426.0,P
Europa,True,CANCRI,15.0,False,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,True,6674,3,E,426.0,P
Europa,True,TRAPPIST,25.0,False,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,True,6674,4,E,426.0,P
Europa,False,TRAPPIST,25.0,False,0.0,4.0,0.0,1525.0,475.0,Jihda Swirring,False,6674,5,E,426.0,P
Earth,True,TRAPPIST,60.0,False,707.0,24.0,0.0,0.0,170.0,Derry Gouldensen,False,6675,1,F,1388.0,P
Europa,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,True,6676,1,D,200.0,S
Earth,False,TRAPPIST,36.0,False,0.0,361.0,512.0,34.0,0.0,Letta Puckley,True,6680,1,G,1082.0,P
Earth,False,CANCRI,22.0,False,0.0,833.0,381.0,0.0,12.0,Belly Lerez,True,6681,1,F,1280.0,S
Earth,True,PSO,32.0,False,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,True,6683,1,G,1083.0,P
Europa,False,TRAPPIST,57.0,False,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,False,6684,1,C,210.0,P
Europa,False,TRAPPIST,30.0,False,0.0,0.0,335.0,143.0,764.0,Ziba Exhaft,True,6684,2,C,210.0,P
Europa,False,TRAPPIST,46.0,False,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,False,6684,3,C,210.0,P
Earth,False,TRAPPIST,28.0,False,62.0,202.0,542.0,0.0,0.0,Pamont Schwardson,True,6691,1,F,1390.0,P
Europa,True,CANCRI,26.0,False,0.0,0.0,0.0,0.0,0.0,Sino Syncepul,True,6692,1,B,256.0,S
Earth,False,TRAPPIST,55.0,False,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,False,6693,1,E,428.0,P
Earth,True,TRAPPIST,66.0,False,0.0,0.0,0.0,0.0,0.0,Ger Mcneiley,True,6694,1,G,1084.0,P
Earth,False,TRAPPIST,20.0,False,0.0,1.0,34.0,0.0,774.0,Mariel Irwines,False,6697,1,G,1085.0,P
Earth,False,PSO,31.0,False,239.0,321.0,0.0,0.0,124.0,Julion Hayersents,False,6698,1,F,1393.0,P
Mars,False,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Powhex Paie,False,6699,1,E,429.0,P
Earth,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Dell Carverson,True,6702,1,G,1087.0,P
Europa,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Asellah Dishocatal,True,6706,1,B,224.0,P
Europa,True,TRAPPIST,25.0,False,0.0,0.0,0.0,0.0,0.0,Arix Dishocatal,True,6706,2,B,224.0,P
Earth,True,TRAPPIST,46.0,False,0.0,0.0,0.0,0.0,0.0,Scotte Thomason,True,6707,1,G,1091.0,S
Europa,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Sysilstict,True,6708,1,A,67.0,P
Europa,False,TRAPPIST,36.0,False,994.0,526.0,0.0,7.0,1279.0,Furuson Sysilstict,False,6708,3,A,67.0,P
Europa,True,CANCRI,19.0,False,0.0,0.0,0.0,0.0,0.0,Elebi Sysilstict,True,6708,4,A,67.0,P
Europa,True,CANCRI,35.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sysilstict,True,6708,5,A,67.0,P
Europa,True,CANCRI,41.0,True,0.0,0.0,0.0,0.0,0.0,Shamak Sysilstict,True,6708,6,A,67.0,P
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Lanedy Antoshipson,True,6709,1,G,1092.0,S
Mars,False,TRAPPIST,25.0,True,0.0,280.0,714.0,0.0,0.0,Igrish Perle,False,6711,1,D,210.0,P
Earth,False,CANCRI,24.0,False,700.0,0.0,0.0,0.0,0.0,Raulia Sweene,False,6713,1,F,1395.0,P
Earth,False,TRAPPIST,37.0,False,18.0,238.0,0.0,528.0,0.0,Dawne Mcfaddoxter,False,6718,1,G,1088.0,P
Earth,True,TRAPPIST,5.0,False,0.0,0.0,0.0,0.0,0.0,Timmy Mcfaddoxter,False,6718,2,G,1088.0,P
Earth,True,TRAPPIST,29.0,False,0.0,0.0,0.0,0.0,0.0,Garlie Mcfaddoxter,True,6718,3,G,1088.0,P
Mars,True,TRAPPIST,41.0,False,0.0,0.0,0.0,0.0,0.0,Panter Cres,True,6719,1,F,1396.0,P
Europa,False,TRAPPIST,44.0,False,0.0,0.0,0.0,0.0,0.0,Genubik Guieroolow,True,6720,1,A,81.0,S
Earth,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Lan Cleminglas,True,6721,1,G,1095.0,S
Europa,True,CANCRI,28.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Dicely,True,6722,1,E,445.0,S
Europa,False,CANCRI,27.0,False,0.0,33.0,9.0,1847.0,2035.0,Saleh Dicely,False,6722,2,E,445.0,S
Europa,True,CANCRI,40.0,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Dicely,True,6722,3,E,445.0,S
Europa,True,CANCRI,27.0,False,0.0,0.0,0.0,0.0,0.0,Jihoton Haftent,True,6724,1,C,213.0,P
Europa,True,CANCRI,17.0,False,0.0,0.0,0.0,0.0,0.0,Scelava Haftent,True,6724,2,C,213.0,P
Europa,False,TRAPPIST,32.0,False,0.0,390.0,60.0,5015.0,211.0,Caphira Cratrave,False,6725,1,C,214.0,P
Earth,False,TRAPPIST,29.0,False,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,True,6726,1,G,1089.0,P
Earth,False,TRAPPIST,29.0,False,0.0,316.0,0.0,0.0,338.0,Andyn Humphreyes,True,6727,1,G,1090.0,P
Europa,False,TRAPPIST,41.0,False,0.0,371.0,0.0,1701.0,21.0,Becruxa Dedometeel,False,6729,1,A,82.0,S
Europa,True,CANCRI,48.0,False,0.0,0.0,0.0,0.0,0.0,Izarkar Dedometeel,True,6729,2,A,82.0,S
Europa,False,TRAPPIST,27.0,False,2664.0,15.0,0.0,109.0,2.0,Rassias Brathful,False,6729,3,A,82.0,S
Earth,False,TRAPPIST,14.0,False,0.0,6.0,791.0,49.0,0.0,Dell Kerristicey,True,6730,1,G,1096.0,S
Earth,False,TRAPPIST,32.0,False,3135.0,2.0,0.0,0.0,0.0,Tin Rochan,False,6731,1,F,1397.0,P
Europa,False,CANCRI,47.0,False,0.0,2699.0,0.0,671.0,8.0,Pleion Sparsaxle,True,6734,1,C,249.0,S
Europa,True,CANCRI,14.0,False,0.0,0.0,0.0,0.0,0.0,Shail Sparsaxle,True,6734,2,C,249.0,S
Europa,True,CANCRI,37.0,True,0.0,0.0,0.0,0.0,0.0,Alhaino Sparsaxle,True,6734,3,C,249.0,S
Europa,True,CANCRI,33.0,False,0.0,0.0,0.0,0.0,0.0,Wein Sparsaxle,True,6734,4,C,249.0,S
Mars,False,TRAPPIST,33.0,False,1373.0,0.0,23.0,920.0,6.0,Frunk Erry,True,6736,1,D,203.0,S
Earth,False,TRAPPIST,44.0,False,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,True,6739,1,G,1097.0,S
Earth,False,TRAPPIST,37.0,False,0.0,1190.0,4.0,455.0,71.0,Heald Reyersendry,True,6741,1,G,1098.0,S
Earth,True,PSO,18.0,False,103.0,0.0,181.0,1611.0,22.0,Jeandy Reyersendry,False,6741,2,F,1286.0,S
Earth,False,TRAPPIST,33.0,False,1288.0,2.0,0.0,0.0,1.0,Elanie Talls,True,6742,1,F,1287.0,S
Mars,False,TRAPPIST,21.0,False,1244.0,0.0,1119.0,0.0,3.0,Blakes Nan,False,6744,1,F,1399.0,P
Mars,False,TRAPPIST,38.0,False,1717.0,16.0,39.0,0.0,48.0,Ane Nan,False,6744,2,F,1399.0,P
Mars,False,CANCRI,16.0,False,1337.0,0.0,2614.0,0.0,0.0,Crick Nan,False,6744,3,D,212.0,P
Mars,True,TRAPPIST,58.0,False,0.0,0.0,0.0,0.0,0.0,Frus Nan,False,6744,4,E,431.0,P
Mars,False,TRAPPIST,41.0,False,1203.0,756.0,140.0,0.0,0.0,Row Nan,False,6744,5,E,431.0,P
Earth,False,PSO,28.0,False,545.0,0.0,501.0,0.0,0.0,Jimmyn Mcinton,False,6745,1,F,1400.0,P
Earth,True,TRAPPIST,28.0,False,0.0,0.0,0.0,0.0,0.0,Luison Mcinton,True,6746,1,G,1092.0,P
Europa,True,TRAPPIST,31.0,False,0.0,0.0,0.0,0.0,0.0,Duhrak Alaxed,True,6747,1,C,215.0,P
Mars,True,TRAPPIST,27.0,False,0.0,0.0,0.0,0.0,0.0,Cank Scake,True,6748,1,F,1289.0,S
Mars,False,TRAPPIST,7.0,False,0.0,0.0,0.0,0.0,0.0,Gra Scake,True,6748,2,F,1289.0,S
Mars,False,TRAPPIST,25.0,False,1610.0,29.0,6.0,0.0,0.0,Gut Scake,False,6748,3,F,1289.0,S
Mars,False,TRAPPIST,34.0,False,470.0,0.0,0.0,45.0,539.0,Moss Scake,False,6748,4,D,205.0,S
Earth,False,TRAPPIST,21.0,False,0.0,13.0,813.0,0.0,0.0,Luzel Barrelliver,True,6749,1,G,1093.0,P
Earth,False,TRAPPIST,29.0,False,0.0,95.0,424.0,1.0,364.0,Rona Goody,False,6750,1,G,1094.0,P
Mars,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Trisp Berle,True,6751,1,F,1290.0,S
Mars,True,TRAPPIST,31.0,False,0.0,0.0,0.0,0.0,0.0,Fal Berle,False,6751,2,E,446.0,S
Europa,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Stra Frablerly,True,6753,1,B,226.0,P
Europa,False,TRAPPIST,25.0,False,0.0,0.0,0.0,0.0,0.0,Aldibi Frablerly,False,6753,2,B,226.0,P
Europa,False,TRAPPIST,25.0,True,0.0,4209.0,0.0,2.0,896.0,Marin Gealably,True,6754,1,C,250.0,S
Earth,False,TRAPPIST,23.0,False,0.0,0.0,12.0,726.0,19.0,Winia Pittson,False,6756,1,F,1402.0,P
Earth,False,PSO,46.0,False,0.0,0.0,743.0,4.0,6.0,Monah Pittson,True,6756,2,G,1095.0,P
Earth,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Melvia Pittson,True,6756,3,G,1095.0,P
Mars,False,TRAPPIST,53.0,False,1964.0,0.0,635.0,0.0,0.0,Eaturs Dato,False,6757,1,F,1292.0,S
Earth,False,CANCRI,25.0,False,76.0,600.0,0.0,0.0,25.0,Sanney Gaineyerson,False,6758,1,F,1403.0,P
Mars,False,PSO,30.0,False,51.0,0.0,1373.0,0.0,5.0,Shex Pri,True,6760,1,F,1404.0,P
Mars,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Nute Curte,True,6761,1,F,1405.0,P
Mars,False,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Neysma Horte,False,6761,2,E,432.0,P
Earth,False,CANCRI,54.0,False,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,False,6762,1,F,1293.0,S
Earth,False,TRAPPIST,20.0,False,0.0,97.0,725.0,26.0,104.0,Bonyam Berges,True,6763,1,G,1097.0,P
Mars,False,TRAPPIST,32.0,False,2937.0,60.0,696.0,0.0,0.0,Single Rake,False,6764,1,F,1294.0,S
Mars,False,TRAPPIST,31.0,False,76.0,0.0,2398.0,102.0,23.0,Supix Rake,True,6764,2,F,1294.0,S
Mars,True,TRAPPIST,55.0,False,0.0,0.0,0.0,0.0,0.0,Lifes Fache,True,6765,1,F,1295.0,S
Earth,False,PSO,16.0,False,399.0,0.0,3.0,0.0,137.0,Viviay Nieldson,False,6766,1,G,1098.0,P
Earth,True,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Carita Warrishales,True,6766,2,G,1098.0,P
Earth,True,TRAPPIST,3.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,True,6766,3,G,1098.0,P
Earth,False,TRAPPIST,33.0,False,47.0,0.0,0.0,0.0,3047.0,Scotte Greeves,False,6773,1,F,1407.0,P
Earth,True,TRAPPIST,45.0,False,0.0,0.0,0.0,0.0,0.0,Jord Steinardson,True,6774,1,G,1100.0,P
Earth,True,TRAPPIST,6.0,False,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,False,6774,2,G,1100.0,P
Earth,False,TRAPPIST,33.0,False,0.0,0.0,704.0,0.0,0.0,Tancis Steinardson,False,6774,3,F,1408.0,P
Earth,False,CANCRI,24.0,False,1.0,0.0,0.0,691.0,0.0,Alancy Mcgoway,False,6776,1,F,1409.0,P
Earth,False,TRAPPIST,47.0,False,0.0,758.0,0.0,0.0,1417.0,Brada Fielson,False,6778,1,F,1299.0,S
Europa,False,TRAPPIST,37.0,False,0.0,7920.0,270.0,1.0,322.0,Terope Busive,True,6779,1,B,258.0,S
Europa,True,CANCRI,14.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Stioutody,True,6779,2,B,258.0,S
Europa,True,TRAPPIST,44.0,False,0.0,0.0,0.0,0.0,0.0,Tabanar Stioutody,True,6779,3,B,258.0,S
Europa,False,TRAPPIST,11.0,False,0.0,0.0,0.0,0.0,0.0,Altara Stioutody,True,6779,4,B,258.0,S
Europa,True,CANCRI,15.0,False,0.0,0.0,0.0,0.0,0.0,Antinon Plaricit,True,6780,1,C,251.0,S
Europa,False,TRAPPIST,39.0,False,2167.0,30.0,1472.0,0.0,0.0,Eltan Plaricit,True,6780,2,C,251.0,S
Earth,False,PSO,15.0,False,0.0,0.0,533.0,72.0,0.0,Samany Ments,False,6782,1,F,1300.0,S
Earth,False,CANCRI,60.0,False,0.0,0.0,0.0,8.0,698.0,Allena Currisones,False,6784,1,G,1102.0,S
Earth,False,TRAPPIST,49.0,False,0.0,366.0,0.0,0.0,401.0,Rosey Currisones,True,6784,2,G,1102.0,S
Earth,False,PSO,23.0,False,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,False,6786,1,F,1410.0,P
Earth,False,TRAPPIST,9.0,False,0.0,0.0,0.0,0.0,0.0,Iney Booneid,True,6787,1,F,1411.0,P
Earth,True,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Helean Booneid,False,6787,2,F,1411.0,P
Earth,False,TRAPPIST,17.0,False,108.0,4.0,1898.0,13.0,0.0,Therta Hurchanney,False,6787,3,F,1411.0,P
Earth,True,PSO,42.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,True,6787,4,F,1411.0,P
Earth,True,TRAPPIST,16.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Booneid,True,6787,5,F,1411.0,P
Earth,False,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,True,6787,6,F,1411.0,P
Earth,False,TRAPPIST,26.0,False,113.0,38.0,0.0,0.0,630.0,Vandy Booneid,False,6787,7,F,1411.0,P
Earth,False,TRAPPIST,56.0,False,2.0,736.0,0.0,71.0,0.0,Glenna Weberton,False,6788,1,G,1103.0,P
Mars,False,CANCRI,26.0,False,866.0,0.0,0.0,0.0,0.0,Widous Mone,True,6789,1,D,213.0,P
Mars,False,TRAPPIST,41.0,False,145.0,0.0,2383.0,30.0,40.0,Razzle Reate,True,6792,1,F,1412.0,P
Mars,False,TRAPPIST,27.0,False,20.0,0.0,1000.0,36.0,0.0,Slig Conie,True,6794,1,D,206.0,S
Earth,False,TRAPPIST,31.0,False,470.0,0.0,0.0,182.0,52.0,Arlen Kellyons,False,6796,1,G,1104.0,P
Earth,False,TRAPPIST,40.0,False,3.0,0.0,61.0,0.0,742.0,Therly Jacostarks,True,6798,1,F,1414.0,P
Europa,True,CANCRI,40.0,False,0.0,0.0,0.0,0.0,0.0,Terops Namsheary,True,6799,1,C,252.0,S
Earth,True,TRAPPIST,15.0,False,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,True,6800,1,G,1105.0,P
Europa,False,TRAPPIST,50.0,True,0.0,7293.0,136.0,97.0,440.0,Syrmino Imprank,True,6801,1,B,259.0,S
Europa,False,CANCRI,42.0,False,1751.0,516.0,0.0,12.0,672.0,Eleb Disteady,False,6802,1,A,68.0,P
Europa,False,TRAPPIST,50.0,False,52.0,996.0,0.0,700.0,1.0,Alathim Suasharic,False,6805,1,E,449.0,S
Earth,False,TRAPPIST,39.0,False,14.0,583.0,310.0,0.0,0.0,Anniey Gallenry,True,6806,1,G,1104.0,S
Earth,False,TRAPPIST,27.0,False,0.0,0.0,192.0,38.0,599.0,Yolas Santantines,False,6808,1,F,1416.0,P
Mars,True,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Yots Knik,True,6810,1,E,450.0,S
Mars,False,TRAPPIST,30.0,False,768.0,11.0,2010.0,0.0,0.0,Cruses Knik,True,6810,2,E,450.0,S
Mars,True,TRAPPIST,36.0,False,0.0,0.0,0.0,0.0,0.0,Shex Knik,True,6810,4,E,450.0,S
Mars,True,CANCRI,68.0,False,0.0,0.0,0.0,0.0,0.0,Dors Knik,True,6810,5,E,450.0,S
Earth,False,CANCRI,22.0,False,38.0,19.0,348.0,217.0,115.0,Thell Newtontoss,False,6813,1,F,1417.0,P
Mars,False,CANCRI,36.0,False,1339.0,6.0,7810.0,0.0,0.0,Flark Potte,True,6814,1,E,451.0,S
Earth,True,CANCRI,3.0,False,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,False,6816,1,G,1108.0,P
Earth,False,TRAPPIST,28.0,False,944.0,0.0,0.0,0.0,75.0,Hilly Ewiseston,False,6816,2,G,1108.0,P
Earth,True,PSO,32.0,False,0.0,0.0,0.0,0.0,0.0,Enrie Mcfarley,True,6816,3,G,1108.0,P
Earth,False,TRAPPIST,10.0,False,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,True,6816,4,G,1108.0,P
Earth,True,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Lerion Ewiseston,False,6816,5,G,1108.0,P
Earth,True,TRAPPIST,9.0,False,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,True,6816,6,G,1108.0,P
Earth,False,TRAPPIST,37.0,False,21.0,54.0,5.0,178.0,431.0,Adria Bakericks,False,6817,1,F,1304.0,S
Earth,False,TRAPPIST,31.0,False,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,True,6818,1,F,1418.0,P
Earth,False,TRAPPIST,31.0,False,0.0,0.0,0.0,1490.0,0.0,Dianie Dickman,False,6820,1,F,1419.0,P
Earth,False,TRAPPIST,43.0,False,142.0,1208.0,0.0,0.0,204.0,Landa Grifford,False,6821,1,F,1420.0,P
Earth,False,TRAPPIST,15.0,False,0.0,532.0,29.0,0.0,163.0,Moniey Bradamss,False,6822,1,F,1305.0,S
Earth,False,TRAPPIST,58.0,False,0.0,0.0,0.0,444.0,0.0,Milyla Burker,True,6824,1,G,1108.0,S
Mars,True,TRAPPIST,30.0,False,0.0,0.0,0.0,0.0,0.0,Peefox Kinad,True,6825,1,F,1306.0,S
Earth,False,TRAPPIST,49.0,False,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,False,6826,1,G,1109.0,S
Europa,False,CANCRI,73.0,False,181.0,1.0,840.0,2618.0,1949.0,Dirk Listive,False,6827,1,A,84.0,S
Europa,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Coxaton Listive,True,6827,2,A,84.0,S
Europa,True,TRAPPIST,50.0,False,0.0,0.0,0.0,0.0,0.0,Zinoces Listive,True,6827,3,A,84.0,S
Europa,True,TRAPPIST,12.0,False,0.0,0.0,0.0,0.0,0.0,Alramak Listive,True,6827,4,A,84.0,S
Earth,True,TRAPPIST,2.0,False,0.0,0.0,0.0,0.0,0.0,Ine Hubbarrison,True,6829,1,G,1109.0,P
Earth,False,TRAPPIST,49.0,False,355.0,449.0,8.0,0.0,0.0,Arllia Hubbarrison,False,6829,2,G,1109.0,P
Earth,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Enryn Hubbarrison,False,6829,3,G,1109.0,P
Earth,True,TRAPPIST,29.0,False,0.0,0.0,0.0,0.0,0.0,Violan Holson,False,6831,1,G,1111.0,P
Mars,True,TRAPPIST,33.0,False,0.0,0.0,0.0,0.0,0.0,Quid Wala,True,6832,1,F,1421.0,P
Earth,False,TRAPPIST,23.0,False,7.0,0.0,0.0,716.0,800.0,Sta Mccarveymon,True,6833,1,E,452.0,S
Earth,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Sonald Coolez,True,6834,1,G,1111.0,S
Mars,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Cireal Carté,True,6837,1,E,435.0,P
Earth,False,TRAPPIST,36.0,False,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,False,6839,1,F,1307.0,S
Mars,True,TRAPPIST,26.0,False,0.0,0.0,0.0,0.0,0.0,Clow Sake,True,6840,1,F,1422.0,P
Mars,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Tekris Meate,True,6841,1,E,454.0,S
Europa,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Acceleb Rimplighty,True,6843,1,B,260.0,S
Europa,True,CANCRI,30.0,False,0.0,0.0,0.0,0.0,0.0,Saxinon Rimplighty,True,6843,2,B,260.0,S
Mars,False,CANCRI,23.0,False,71.0,0.0,1376.0,0.0,890.0,Chones Brin,False,6844,1,E,455.0,S
Europa,True,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Ambleetive,True,6848,1,D,214.0,P
Earth,False,TRAPPIST,22.0,False,735.0,138.0,0.0,0.0,0.0,Adamy Wolferton,False,6850,1,F,1424.0,P
Earth,True,PSO,25.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Wolferton,False,6850,2,G,1113.0,P
Earth,False,TRAPPIST,52.0,False,2.0,46.0,800.0,0.0,773.0,Brancy Wolferton,False,6850,3,E,436.0,P
Earth,False,TRAPPIST,22.0,False,0.0,752.0,18.0,0.0,18.0,Glorey Bookerson,True,6851,1,E,456.0,S
Europa,False,CANCRI,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,Menkaa Cathome,False,6853,1,C,218.0,P
Mars,False,TRAPPIST,23.0,False,3211.0,4.0,243.0,0.0,0.0,Graw Bate,False,6854,1,E,437.0,P
Earth,False,PSO,35.0,False,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,False,6857,1,F,1310.0,S
Europa,True,TRAPPIST,26.0,False,0.0,0.0,0.0,0.0,0.0,Asteron Spandisket,True,6858,1,B,229.0,P
Europa,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Kabiak Spandisket,True,6858,2,B,229.0,P
Europa,False,CANCRI,39.0,False,0.0,60.0,0.0,310.0,4674.0,Zinopus Spandisket,False,6858,3,B,229.0,P
Europa,False,TRAPPIST,8.0,False,0.0,0.0,0.0,0.0,0.0,Taura Spandisket,True,6858,4,B,229.0,P
Earth,True,PSO,29.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Harry,True,6859,1,G,1113.0,S
Earth,True,PSO,15.0,False,0.0,0.0,0.0,0.0,0.0,Iney Lambucketty,True,6861,1,G,1114.0,S
Earth,True,TRAPPIST,48.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Mcfaddennon,True,6862,1,G,1115.0,S
Earth,False,TRAPPIST,9.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,False,6862,2,G,1115.0,S
Earth,False,TRAPPIST,25.0,False,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,False,6863,1,F,1311.0,S
Europa,True,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Aske Scoudelle,True,6864,1,A,71.0,P
Europa,True,CANCRI,25.0,False,0.0,0.0,0.0,0.0,0.0,Phamark Scoudelle,True,6864,2,A,71.0,P
Europa,False,TRAPPIST,27.0,False,69.0,2878.0,0.0,4232.0,3798.0,Thabih Peducting,False,6865,1,D,208.0,S
Europa,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Errim Peducting,True,6865,2,D,208.0,S
Europa,False,CANCRI,20.0,False,0.0,17958.0,99.0,14.0,57.0,Gork Hetforhaft,True,6866,1,C,253.0,S
Europa,False,CANCRI,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,Dscha Hetforhaft,False,6866,2,C,253.0,S
Earth,False,TRAPPIST,18.0,False,0.0,18.0,73.0,2134.0,25.0,Jerek Brookenson,False,6868,1,F,1427.0,P
Earth,False,TRAPPIST,21.0,False,0.0,0.0,901.0,3.0,0.0,Megany Philloway,False,6869,1,F,1428.0,P
Earth,False,TRAPPIST,38.0,False,190.0,1.0,616.0,0.0,0.0,Faithy Rickson,True,6871,1,G,1116.0,S
Europa,False,CANCRI,62.0,False,362.0,1049.0,46.0,104.0,829.0,Mesarix Hervel,True,6873,1,A,72.0,P
